Sno,date,country,Cured,Death,Confirmed,Total Test,"Serious,Critical",Total cases
5021,5/25/2020,Antigua And Barbuda,65124,2005,92615,25,0,0
5022,5/26/2020,Antigua And Barbuda,648,20,1490,25,0,0
5023,5/27/2020,Antigua And Barbuda,138712,2036,227860,25,0,0
5024,5/28/2020,Antigua And Barbuda,1482,3,2155,25,0,0
5025,5/29/2020,Antigua And Barbuda,42325,145,58837,25,0,0
5026,5/30/2020,Antigua And Barbuda,51158,387,79451,25,0,0
5027,5/31/2020,Antigua And Barbuda,904,25,1515,26,0,1
5028,06/01/2020,Antigua And Barbuda,8809,96,12148,26,0,0
5029,06/02/2020,Antigua And Barbuda,1121,2,1564,26,0,0
5030,06/03/2020,Antigua And Barbuda,130587,4111,145427,26,0,0
5031,06/04/2020,Antigua And Barbuda,5995,75,8712,26,0,0
5032,06/05/2020,Antigua And Barbuda,54166,2652,70965,26,0,0
5033,06/06/2020,Antigua And Barbuda,34781,483,41635,26,0,0
5034,06/07/2020,Antigua And Barbuda,2181,15,3371,26,0,0
5035,06/08/2020,Antigua And Barbuda,17003,472,24897,26,0,0
5036,06/09/2020,Antigua And Barbuda,8838,177,18138,26,0,0
5037,06/10/2020,Antigua And Barbuda,93908,3198,178087,26,0,0
5038,06/11/2020,Antigua And Barbuda,21832,108,34331,26,0,0
5039,06/12/2020,Antigua And Barbuda,1222,9,1688,26,0,0
5040,6/13/2020,Antigua And Barbuda,29020,996,39025,26,0,0
5041,6/14/2020,Antigua And Barbuda,351710,17757,515332,26,0,0
5042,6/15/2020,Antigua And Barbuda,2044,11,3753,26,0,0
5043,6/16/2020,Antigua And Barbuda,490,6,1062,26,0,0
5044,6/17/2020,Antigua And Barbuda,298,0,620,26,0,0
5045,6/18/2020,Antigua And Barbuda,904,8,2781,26,0,0
5046,6/19/2020,Antigua And Barbuda,31785,272,45927,26,0,0
5047,6/20/2020,Antigua And Barbuda,3201,87,5382,26,0,0
5048,6/21/2020,Antigua And Barbuda,15319,586,23903,26,0,0
5049,6/22/2020,Antigua And Barbuda,38235,789,52497,26,0,0
5050,6/23/2020,Antigua And Barbuda,494,1,866,26,0,0
5051,6/24/2020,Antigua And Barbuda,238638,4927,296901,65,0,39
5052,6/25/2020,Antigua And Barbuda,57586,637,80751,65,0,0
5053,6/26/2020,Antigua And Barbuda,4443,42,6208,65,0,0
5054,6/27/2020,Antigua And Barbuda,6134,125,9632,65,0,0
5055,6/28/2020,Antigua And Barbuda,72650,2069,122609,68,0,3
5056,6/29/2020,Antigua And Barbuda,67120,2059,95554,68,0,0
5057,6/30/2020,Antigua And Barbuda,709,20,1625,68,0,0
5058,07/01/2020,Antigua And Barbuda,145636,2116,235525,68,0,0
5059,07/02/2020,Antigua And Barbuda,1592,3,2231,68,0,0
5060,07/03/2020,Antigua And Barbuda,43586,151,61737,68,0,0
5061,07/04/2020,Antigua And Barbuda,54088,397,82550,68,0,0
5062,07/05/2020,Antigua And Barbuda,1004,25,1595,68,0,0
5063,07/06/2020,Antigua And Barbuda,9013,99,12448,70,0,2
5064,07/07/2020,Antigua And Barbuda,1167,2,1613,70,0,0
5065,07/08/2020,Antigua And Barbuda,131657,4131,146134,70,0,0
5066,07/09/2020,Antigua And Barbuda,6208,80,9029,73,0,3
5067,07/10/2020,Antigua And Barbuda,55304,2672,72031,74,0,1
5068,07/11/2020,Antigua And Barbuda,35492,489,42429,74,0,0
5069,07/12/2020,Antigua And Barbuda,2205,17,3463,74,0,0
5070,7/13/2020,Antigua And Barbuda,17375,478,25367,74,0,0
5071,7/14/2020,Antigua And Barbuda,9724,188,18723,74,0,0
5072,7/15/2020,Antigua And Barbuda,99126,3312,182354,74,0,0
5073,7/16/2020,Antigua And Barbuda,22616,115,35515,74,0,0
5074,7/17/2020,Antigua And Barbuda,1237,9,1717,76,0,2
5075,7/18/2020,Antigua And Barbuda,29674,1015,39891,76,0,0
5076,7/19/2020,Antigua And Barbuda,358421,18050,524513,76,0,0
5077,7/20/2020,Antigua And Barbuda,2122,11,3853,76,0,0
5078,7/21/2020,Antigua And Barbuda,498,6,1114,76,0,0
5079,7/22/2020,Antigua And Barbuda,323,0,623,76,0,0
5080,7/23/2020,Antigua And Barbuda,973,8,3011,76,0,0
5081,7/24/2020,Antigua And Barbuda,33021,286,47455,82,0,6
5082,7/25/2020,Antigua And Barbuda,3355,89,5624,82,0,0
5083,7/26/2020,Antigua And Barbuda,15735,604,24889,82,0,0
5084,7/27/2020,Antigua And Barbuda,39060,800,53670,86,0,4
5085,7/28/2020,Antigua And Barbuda,510,1,910,86,0,0
5086,7/29/2020,Antigua And Barbuda,244675,5041,302815,91,0,5
5087,7/30/2020,Antigua And Barbuda,59374,645,82647,91,0,0
5088,7/31/2020,Antigua And Barbuda,4656,43,6372,91,0,0
5089,08/01/2020,Antigua And Barbuda,6301,134,10021,91,0,0
5090,08/02/2020,Antigua And Barbuda,76724,2120,126722,91,0,0
5091,08/03/2020,Antigua And Barbuda,70328,2100,98459,92,0,1
5092,08/04/2020,Antigua And Barbuda,749,21,1764,92,0,0
5093,08/05/2020,Antigua And Barbuda,154749,2203,244549,92,0,0
5094,08/06/2020,Antigua And Barbuda,1634,3,2327,92,0,0
5095,08/07/2020,Antigua And Barbuda,45073,155,64406,92,0,0
5096,08/08/2020,Antigua And Barbuda,56709,413,86413,92,0,0
5097,08/09/2020,Antigua And Barbuda,1015,26,1670,92,0,0
5098,08/10/2020,Antigua And Barbuda,9239,104,12929,92,0,0
5099,08/11/2020,Antigua And Barbuda,1209,2,1653,92,0,0
5100,08/12/2020,Antigua And Barbuda,132384,4139,147391,92,0,0
5101,8/13/2020,Antigua And Barbuda,6480,86,9444,92,0,0
5102,8/14/2020,Antigua And Barbuda,56444,2695,73163,93,0,1
5103,8/15/2020,Antigua And Barbuda,36082,500,43227,93,0,0
5104,8/16/2020,Antigua And Barbuda,2273,18,3497,93,0,0
5105,8/17/2020,Antigua And Barbuda,17979,490,25931,93,0,0
5106,8/18/2020,Antigua And Barbuda,10375,192,19225,93,0,0
5107,8/19/2020,Antigua And Barbuda,105599,3398,188611,94,0,1
5108,8/20/2020,Antigua And Barbuda,24042,120,36932,94,0,0
5109,8/21/2020,Antigua And Barbuda,1255,9,1770,94,0,0
5110,8/22/2020,Antigua And Barbuda,30596,1033,40734,94,0,0
5111,8/23/2020,Antigua And Barbuda,368435,18306,535601,94,0,0
5112,8/24/2020,Antigua And Barbuda,2128,12,3941,94,0,0
5113,8/25/2020,Antigua And Barbuda,509,6,1136,94,0,0
5114,8/26/2020,Antigua And Barbuda,323,0,648,94,0,0
5115,8/27/2020,Antigua And Barbuda,991,8,3031,94,0,0
5116,8/28/2020,Antigua And Barbuda,34806,296,48796,94,0,0
5117,8/29/2020,Antigua And Barbuda,3532,91,5900,94,0,0
5118,8/30/2020,Antigua And Barbuda,16790,636,25889,94,0,0
5119,8/31/2020,Antigua And Barbuda,40399,811,54887,94,0,0
5120,09/01/2020,Antigua And Barbuda,534,1,913,94,0,0
5121,09/02/2020,Antigua And Barbuda,250680,5159,308649,94,0,0
5122,09/03/2020,Antigua And Barbuda,61294,654,84544,95,0,1
5123,09/04/2020,Antigua And Barbuda,4838,43,6482,95,0,0
5124,09/05/2020,Antigua And Barbuda,6470,136,10432,95,0,0
5125,09/06/2020,Antigua And Barbuda,80589,2176,131763,95,0,0
5126,09/07/2020,Antigua And Barbuda,73395,2149,101390,95,0,0
5127,09/08/2020,Antigua And Barbuda,829,21,1900,95,0,0
5128,09/09/2020,Antigua And Barbuda,161425,2296,254146,95,0,0
5129,09/10/2020,Antigua And Barbuda,1659,3,2430,95,0,0
5130,09/11/2020,Antigua And Barbuda,47209,161,68999,95,0,0
5131,09/12/2020,Antigua And Barbuda,59786,416,90321,95,0,0
5132,9/13/2020,Antigua And Barbuda,1023,26,1751,95,0,0
5133,9/14/2020,Antigua And Barbuda,9508,109,13498,95,0,0
5134,9/15/2020,Antigua And Barbuda,1248,2,1696,95,0,0
5135,9/16/2020,Antigua And Barbuda,133405,4153,148504,95,0,0
5136,9/17/2020,Antigua And Barbuda,6641,89,9924,95,0,0
5137,9/18/2020,Antigua And Barbuda,57421,2713,74318,95,0,0
5138,9/19/2020,Antigua And Barbuda,36694,503,44024,96,0,1
5139,9/20/2020,Antigua And Barbuda,2362,18,3636,96,0,0
5140,9/21/2020,Antigua And Barbuda,18523,498,26413,96,0,0
5141,9/22/2020,Antigua And Barbuda,10815,197,19743,96,0,0
5142,9/23/2020,Antigua And Barbuda,112633,3510,196494,97,0,1
5143,9/24/2020,Antigua And Barbuda,24922,126,38144,97,0,0
5144,9/25/2020,Antigua And Barbuda,1274,9,1811,98,0,1
5145,9/26/2020,Antigua And Barbuda,31239,1048,41604,98,0,0
5146,9/27/2020,Antigua And Barbuda,381843,18650,548313,101,0,3
5147,9/28/2020,Antigua And Barbuda,2231,12,3982,101,0,0
5148,9/29/2020,Antigua And Barbuda,517,6,1179,101,0,0
5149,9/30/2020,Antigua And Barbuda,330,0,649,101,0,0
5150,10/01/2020,Antigua And Barbuda,1113,8,3118,101,0,0
5151,10/02/2020,Antigua And Barbuda,36479,305,50672,106,0,5
5152,10/03/2020,Antigua And Barbuda,3676,96,6381,107,0,1
5153,10/04/2020,Antigua And Barbuda,17212,675,26909,107,0,0
5154,10/05/2020,Antigua And Barbuda,41648,822,56100,107,0,0
5155,10/06/2020,Antigua And Barbuda,550,1,930,107,0,0
5156,10/07/2020,Antigua And Barbuda,256313,5278,314520,108,0,1
5157,10/08/2020,Antigua And Barbuda,63074,665,86475,111,0,3
5158,10/09/2020,Antigua And Barbuda,4912,44,6603,111,0,0
5159,10/10/2020,Antigua And Barbuda,6687,140,10886,111,0,0
5160,10/11/2020,Antigua And Barbuda,84661,2230,136238,111,0,0
5161,10/12/2020,Antigua And Barbuda,76120,2203,104326,111,0,0
5162,10/13/2020,Antigua And Barbuda,924,22,2037,111,0,0
5163,10/14/2020,Antigua And Barbuda,170984,2378,264142,112,0,1
5164,10/15/2020,Antigua And Barbuda,1718,4,2512,112,0,0
5165,10/16/2020,Antigua And Barbuda,49383,169,71795,112,0,0
5166,10/17/2020,Antigua And Barbuda,62284,426,94193,113,0,1
5167,10/18/2020,Antigua And Barbuda,1076,27,1842,119,0,6
5168,10/19/2020,Antigua And Barbuda,9658,114,13937,119,0,0
5169,10/20/2020,Antigua And Barbuda,1292,2,1752,119,0,0
5170,10/21/2020,Antigua And Barbuda,134318,4167,149460,122,0,3
5171,10/22/2020,Antigua And Barbuda,6912,91,10494,122,0,0
5172,10/23/2020,Antigua And Barbuda,58467,2731,75408,122,0,0
5173,10/24/2020,Antigua And Barbuda,37486,511,44817,124,0,2
5174,10/25/2020,Antigua And Barbuda,2435,19,3816,124,0,0
5175,10/26/2020,Antigua And Barbuda,19302,509,26949,124,0,0
5176,10/27/2020,Antigua And Barbuda,12844,209,20881,124,0,0
5177,10/28/2020,Antigua And Barbuda,121242,3613,203200,124,0,0
5178,10/29/2020,Antigua And Barbuda,25688,129,39708,124,0,0
5179,10/30/2020,Antigua And Barbuda,1282,9,1849,127,0,3
5180,10/31/2020,Antigua And Barbuda,31835,1065,42618,127,0,0
5181,11/01/2020,Antigua And Barbuda,390958,19063,560126,128,0,1
5182,11/02/2020,Antigua And Barbuda,2295,13,4112,128,0,0
5183,11/03/2020,Antigua And Barbuda,547,6,1193,128,0,0
5184,11/04/2020,Antigua And Barbuda,343,0,649,130,0,2
5185,11/05/2020,Antigua And Barbuda,1139,8,3168,130,0,0
5186,11/06/2020,Antigua And Barbuda,37901,314,52653,130,0,0
5187,11/07/2020,Antigua And Barbuda,3828,102,6680,130,0,0
5188,11/08/2020,Antigua And Barbuda,17839,706,27936,131,0,1
5189,11/09/2020,Antigua And Barbuda,41819,833,57414,131,0,0
5190,11/10/2020,Antigua And Barbuda,581,1,931,131,0,0
5191,11/11/2020,Antigua And Barbuda,261459,5397,320355,131,0,0
5192,11/12/2020,Antigua And Barbuda,64284,674,88396,131,0,0
5193,11/13/2020,Antigua And Barbuda,5015,46,6767,133,0,2
5194,11/14/2020,Antigua And Barbuda,7014,143,11302,134,1,1
5195,11/15/2020,Antigua And Barbuda,88786,2280,140775,134,0,0
5196,11/16/2020,Antigua And Barbuda,78617,2259,107323,134,0,0
5197,11/17/2020,Antigua And Barbuda,1032,24,2186,134,0,0
5198,11/18/2020,Antigua And Barbuda,180703,2475,273085,138,0,4
5199,11/19/2020,Antigua And Barbuda,1750,5,2607,139,0,1
5200,11/20/2020,Antigua And Barbuda,51693,175,74501,139,0,0
5201,11/21/2020,Antigua And Barbuda,64930,442,98008,139,0,0
5202,11/22/2020,Antigua And Barbuda,1091,28,1928,139,0,0
5203,11/23/2020,Antigua And Barbuda,9857,130,14481,139,0,0
5204,11/24/2020,Antigua And Barbuda,1331,2,1797,139,0,0
5205,11/25/2020,Antigua And Barbuda,135108,4178,150652,140,0,1
5206,11/26/2020,Antigua And Barbuda,7157,93,10970,141,0,1
5207,11/27/2020,Antigua And Barbuda,59538,2746,76480,141,0,0
5208,11/28/2020,Antigua And Barbuda,38348,518,45614,141,0,0
5209,11/29/2020,Antigua And Barbuda,2551,19,3874,141,0,0
5210,11/30/2020,Antigua And Barbuda,19942,520,27489,141,0,0
5211,12/01/2020,Antigua And Barbuda,13515,224,21595,142,0,1
5212,12/02/2020,Antigua And Barbuda,128182,3717,211108,144,0,2
5213,12/03/2020,Antigua And Barbuda,26992,139,41277,144,0,0
5214,12/04/2020,Antigua And Barbuda,1303,9,1879,144,0,0
5215,12/05/2020,Antigua And Barbuda,32405,1081,43414,144,0,0
5216,12/06/2020,Antigua And Barbuda,401442,19427,572734,144,0,0
5217,12/07/2020,Antigua And Barbuda,2360,13,4198,146,0,2
5218,12/08/2020,Antigua And Barbuda,581,6,1228,146,0,0
5219,12/09/2020,Antigua And Barbuda,348,0,657,146,0,0
5220,12/10/2020,Antigua And Barbuda,1198,8,3322,146,0,0
5221,12/11/2020,Antigua And Barbuda,39206,324,54630,147,0,1
5222,12/12/2020,Antigua And Barbuda,4009,106,6995,148,0,1
5223,12/13/2020,Antigua And Barbuda,18328,731,29013,148,1,0
5224,12/14/2020,Antigua And Barbuda,43897,846,58692,148,0,0
5225,12/15/2020,Antigua And Barbuda,623,1,1080,148,0,0
5226,12/16/2020,Antigua And Barbuda,267015,5514,326245,151,0,3
5227,12/17/2020,Antigua And Barbuda,66196,684,90259,151,0,0
5228,12/18/2020,Antigua And Barbuda,5088,50,6934,152,0,1
5229,12/19/2020,Antigua And Barbuda,7502,147,11615,152,0,0
5230,12/20/2020,Antigua And Barbuda,92526,2335,145287,153,0,1
5231,12/21/2020,Antigua And Barbuda,81189,2319,110358,153,0,0
5232,12/22/2020,Antigua And Barbuda,1128,24,2306,153,0,0
5233,12/23/2020,Antigua And Barbuda,191117,2562,281817,154,0,1
5234,12/24/2020,Antigua And Barbuda,1771,5,2658,154,0,0
5235,12/25/2020,Antigua And Barbuda,53286,182,75558,155,0,1
5236,12/26/2020,Antigua And Barbuda,68510,450,101551,155,0,0
5237,12/27/2020,Antigua And Barbuda,1118,28,2009,155,0,0
5238,12/28/2020,Antigua And Barbuda,10046,134,14987,158,0,3
5239,12/29/2020,Antigua And Barbuda,1384,2,1843,158,0,0
5240,12/30/2020,Antigua And Barbuda,136251,4188,151928,158,0,0
5241,12/31/2020,Antigua And Barbuda,7488,98,11339,159,0,1
5242,01/01/2021,Antigua And Barbuda,60553,2765,77559,159,0,0
5243,01/02/2021,Antigua And Barbuda,38939,528,46410,159,0,0
5244,01/03/2021,Antigua And Barbuda,2632,19,3993,159,0,0
5245,01/04/2021,Antigua And Barbuda,20676,527,28021,160,0,1
5246,01/05/2021,Antigua And Barbuda,14024,228,22389,160,0,0
5247,01/06/2021,Antigua And Barbuda,134811,3831,219926,163,0,3
5248,01/07/2021,Antigua And Barbuda,27795,146,42885,163,0,0
5249,01/08/2021,Antigua And Barbuda,1307,10,1909,167,0,4
5250,01/09/2021,Antigua And Barbuda,33353,1094,44433,169,0,2
5251,01/10/2021,Antigua And Barbuda,408286,19749,584754,176,0,7
5252,01/11/2021,Antigua And Barbuda,2438,13,4390,176,0,0
5253,01/12/2021,Antigua And Barbuda,596,6,1292,176,0,0
5254,1/13/2021,Antigua And Barbuda,356,0,777,176,0,0
5255,1/14/2021,Antigua And Barbuda,1321,8,3340,184,1,8
5256,1/15/2021,Antigua And Barbuda,40727,333,57126,184,0,0
5257,1/16/2021,Antigua And Barbuda,4224,106,7354,187,0,3
5258,1/17/2021,Antigua And Barbuda,18863,771,30041,189,0,2
5259,1/18/2021,Antigua And Barbuda,45254,862,59979,189,0,0
5260,1/19/2021,Antigua And Barbuda,661,1,1148,190,0,1
5261,1/20/2021,Antigua And Barbuda,272251,5641,332105,190,0,0
5262,1/21/2021,Antigua And Barbuda,68126,693,91361,192,0,2
5263,1/22/2021,Antigua And Barbuda,5151,55,7061,195,0,3
5264,1/23/2021,Antigua And Barbuda,7748,151,11940,195,0,0
5265,1/24/2021,Antigua And Barbuda,96231,2393,150061,198,0,3
5266,1/25/2021,Antigua And Barbuda,83836,2377,113432,201,0,3
5267,1/26/2021,Antigua And Barbuda,1226,28,2399,201,0,0
5268,1/27/2021,Antigua And Barbuda,201234,2650,289829,215,0,14
5269,1/28/2021,Antigua And Barbuda,1808,5,2701,215,0,0
5270,1/29/2021,Antigua And Barbuda,55215,189,76875,218,0,3
5271,1/30/2021,Antigua And Barbuda,72324,461,103844,218,1,0
5272,1/31/2021,Antigua And Barbuda,1137,29,2102,234,0,16
5273,02/01/2021,Antigua And Barbuda,10235,141,15471,234,0,0
5274,02/02/2021,Antigua And Barbuda,1431,2,1878,249,0,15
5275,02/03/2021,Antigua And Barbuda,137561,4196,152580,249,0,0
5276,02/04/2021,Antigua And Barbuda,7775,104,11639,268,0,19
5277,02/05/2021,Antigua And Barbuda,61512,2785,78680,277,0,9
5278,02/06/2021,Antigua And Barbuda,39601,538,47153,288,0,11
5279,02/07/2021,Antigua And Barbuda,2720,19,4156,299,0,11
5280,02/08/2021,Antigua And Barbuda,20943,542,28470,316,0,17
5281,02/09/2021,Antigua And Barbuda,14699,244,23055,350,2,34
5282,02/10/2021,Antigua And Barbuda,141491,3947,226966,350,0,0
5283,02/11/2021,Antigua And Barbuda,28894,156,44415,381,0,31
5284,02/12/2021,Antigua And Barbuda,1356,14,1948,419,0,38
5285,2/13/2021,Antigua And Barbuda,34038,1105,45455,427,0,8
5286,2/14/2021,Antigua And Barbuda,417123,20037,595865,427,0,0
5287,2/15/2021,Antigua And Barbuda,2632,16,4569,443,0,16
5288,2/16/2021,Antigua And Barbuda,675,6,1374,443,0,0
5289,2/17/2021,Antigua And Barbuda,371,0,789,486,1,43
5290,2/18/2021,Antigua And Barbuda,1422,8,3394,525,0,39
5291,2/19/2021,Antigua And Barbuda,42277,343,60050,548,0,23
5292,2/20/2021,Antigua And Barbuda,4443,110,7732,598,1,50
5293,2/21/2021,Antigua And Barbuda,19431,812,31206,598,2,0
5294,2/22/2021,Antigua And Barbuda,46604,876,61296,614,1,16
5295,2/23/2021,Antigua And Barbuda,673,1,1167,636,0,22
5296,2/24/2021,Antigua And Barbuda,278270,5766,338055,646,0,10
5297,2/25/2021,Antigua And Barbuda,70132,703,92255,701,0,55
5298,2/26/2021,Antigua And Barbuda,5286,59,7204,701,0,0
5299,2/27/2021,Antigua And Barbuda,8100,152,12175,726,0,25
5300,2/28/2021,Antigua And Barbuda,100432,2449,154418,730,0,4
5301,03/01/2021,Antigua And Barbuda,86771,2428,116498,769,0,39
5302,03/02/2021,Antigua And Barbuda,1325,29,2445,769,0,0
5303,03/03/2021,Antigua And Barbuda,209100,2732,296609,769,5,0
5304,03/04/2021,Antigua And Barbuda,1893,5,2741,803,2,34
5305,03/05/2021,Antigua And Barbuda,56734,197,79667,813,0,10
5306,03/06/2021,Antigua And Barbuda,76452,468,106307,813,0,0
5307,03/07/2021,Antigua And Barbuda,1183,30,2216,848,0,35
5308,03/08/2021,Antigua And Barbuda,10598,150,16025,848,0,0
5309,03/09/2021,Antigua And Barbuda,1459,2,1908,862,1,14
5310,03/10/2021,Antigua And Barbuda,138301,4214,153367,882,1,20
5311,03/11/2021,Antigua And Barbuda,8058,111,11994,937,2,55
5312,03/12/2021,Antigua And Barbuda,62595,2800,79710,945,0,8
5313,3/13/2021,Antigua And Barbuda,40610,550,48040,962,2,17
5314,3/14/2021,Antigua And Barbuda,2834,19,4174,963,0,1
5315,3/15/2021,Antigua And Barbuda,21296,548,28892,963,0,0
5316,3/16/2021,Antigua And Barbuda,15051,250,23752,992,0,29
5317,3/17/2021,Antigua And Barbuda,148562,4062,233283,992,0,0
5318,3/18/2021,Antigua And Barbuda,30025,169,46140,1008,0,16
5319,3/19/2021,Antigua And Barbuda,1368,14,1966,1011,0,3
5320,3/20/2021,Antigua And Barbuda,35025,1128,46385,1033,1,22
5321,3/21/2021,Antigua And Barbuda,428514,20265,604358,1033,0,0
5322,3/22/2021,Antigua And Barbuda,2734,17,4687,1072,0,39
5323,3/23/2021,Antigua And Barbuda,679,6,1418,1080,0,8
5324,3/24/2021,Antigua And Barbuda,372,0,789,1080,0,0
5325,3/25/2021,Antigua And Barbuda,1530,8,3455,1100,0,20
5326,3/26/2021,Antigua And Barbuda,43780,353,62294,1103,0,3
5327,3/27/2021,Antigua And Barbuda,4627,114,8029,1128,0,25
5328,3/28/2021,Antigua And Barbuda,20180,863,32696,1128,0,0
5329,3/29/2021,Antigua And Barbuda,47654,887,62630,1136,0,8
5330,3/30/2021,Antigua And Barbuda,701,1,1187,1136,0,0
5331,3/31/2021,Antigua And Barbuda,283937,5886,343945,1136,0,0
5332,04/01/2021,Antigua And Barbuda,72202,711,93937,1147,0,11
5333,04/02/2021,Antigua And Barbuda,5404,62,7409,1152,0,5
5334,04/03/2021,Antigua And Barbuda,8485,158,12493,1170,0,18
5335,04/04/2021,Antigua And Barbuda,104808,2515,158216,1170,0,0
5336,04/05/2021,Antigua And Barbuda,89703,2473,119578,1173,1,3
5337,04/06/2021,Antigua And Barbuda,1421,30,2529,1173,0,0
5338,04/07/2021,Antigua And Barbuda,218311,2820,306261,1177,0,4
5339,04/08/2021,Antigua And Barbuda,1949,5,2875,1180,0,3
5340,04/09/2021,Antigua And Barbuda,58294,203,82201,1182,1,2
5341,04/10/2021,Antigua And Barbuda,80330,476,109498,1197,0,15
5342,04/11/2021,Antigua And Barbuda,1243,30,2305,1198,0,1
5343,04/12/2021,Antigua And Barbuda,10847,158,16833,1198,0,0
5344,4/13/2021,Antigua And Barbuda,1524,2,1951,1201,1,3
5345,4/14/2021,Antigua And Barbuda,139447,4226,154741,1201,0,0
5346,4/15/2021,Antigua And Barbuda,8356,116,12333,1209,0,8
5347,4/16/2021,Antigua And Barbuda,63703,2820,80802,1213,0,4
5348,4/17/2021,Antigua And Barbuda,41298,557,48936,1216,0,3
5349,4/18/2021,Antigua And Barbuda,2923,19,4235,1216,0,0
5350,4/19/2021,Antigua And Barbuda,21886,561,29326,1217,0,1
5351,4/20/2021,Antigua And Barbuda,15507,262,24477,1217,0,0
5352,4/21/2021,Antigua And Barbuda,156949,4201,240948,1217,0,0
5353,4/22/2021,Antigua And Barbuda,31390,175,47898,1217,0,0
5354,4/23/2021,Antigua And Barbuda,1395,17,2010,1220,0,3
5355,4/24/2021,Antigua And Barbuda,35713,1141,47375,1220,0,0
5356,4/25/2021,Antigua And Barbuda,437870,20687,615477,1220,0,0
5357,4/26/2021,Antigua And Barbuda,2789,18,4765,1220,1,0
5358,4/27/2021,Antigua And Barbuda,685,6,1457,1223,0,3
5359,4/28/2021,Antigua And Barbuda,379,0,860,1224,0,1
5360,4/29/2021,Antigua And Barbuda,1664,8,3520,1227,0,3
5361,4/30/2021,Antigua And Barbuda,45315,362,64533,1229,0,2
5362,05/01/2021,Antigua And Barbuda,4909,123,8396,1229,0,0
5363,05/02/2021,Antigua And Barbuda,21762,898,34400,1229,0,0
5364,05/03/2021,Antigua And Barbuda,48960,898,63977,1231,0,2
5365,05/04/2021,Antigua And Barbuda,755,2,1207,1231,0,0
5366,05/05/2021,Antigua And Barbuda,289787,6007,349654,1231,0,0
5367,05/06/2021,Antigua And Barbuda,73991,719,95700,1236,0,5
5368,05/07/2021,Antigua And Barbuda,5497,65,7645,1237,0,1
5369,05/08/2021,Antigua And Barbuda,8724,164,12961,1237,0,0
5370,05/09/2021,Antigua And Barbuda,109607,2585,162434,1237,0,0
5371,05/10/2021,Antigua And Barbuda,92690,2528,122753,1237,0,0
5372,05/11/2021,Antigua And Barbuda,1529,30,2604,1238,0,1
5373,05/12/2021,Antigua And Barbuda,226372,2906,316003,1240,0,2
5374,5/13/2021,Antigua And Barbuda,2022,5,2950,1240,0,0
5375,5/14/2021,Antigua And Barbuda,60348,213,84317,1240,0,0
5376,5/15/2021,Antigua And Barbuda,84404,487,112437,1241,1,1
5377,5/16/2021,Antigua And Barbuda,1351,31,2396,1241,0,0
5378,5/17/2021,Antigua And Barbuda,11185,161,17485,1251,9,10
5379,5/18/2021,Antigua And Barbuda,1604,2,1995,1251,0,0
5380,5/19/2021,Antigua And Barbuda,140767,4235,156139,1252,0,1
5381,5/20/2021,Antigua And Barbuda,8713,124,12675,1255,0,3
5382,5/21/2021,Antigua And Barbuda,64823,2837,81942,1255,0,0
5383,5/22/2021,Antigua And Barbuda,42056,567,49930,1257,0,2
5384,5/23/2021,Antigua And Barbuda,2992,19,4411,1257,0,0
5385,5/24/2021,Antigua And Barbuda,22497,572,30034,1258,0,1
5386,5/25/2021,Antigua And Barbuda,16175,277,26090,1258,0,0
5387,5/26/2021,Antigua And Barbuda,164150,4327,249590,1258,0,0
5388,5/27/2021,Antigua And Barbuda,32607,182,50231,1258,0,0
5389,5/28/2021,Antigua And Barbuda,1397,18,2048,1259,0,1
5390,5/29/2021,Antigua And Barbuda,36475,1159,48351,1259,0,0
5391,5/30/2021,Antigua And Barbuda,446881,21033,628642,1259,0,0
5392,5/31/2021,Antigua And Barbuda,2885,18,4876,1260,0,1
5393,06/01/2021,Antigua And Barbuda,694,6,1506,1260,0,0
5394,06/02/2021,Antigua And Barbuda,384,0,873,1262,0,2
5395,06/03/2021,Antigua And Barbuda,1706,8,3558,1262,0,0
5396,06/04/2021,Antigua And Barbuda,46936,372,67122,1263,0,1
5397,06/05/2021,Antigua And Barbuda,5312,129,8750,1263,0,0
